object_id,x,y
L1-L2_left_tlif_1,0.491,0.37
L1-L2_left_tlif_1,0.491,0.369
L1-L2_left_tlif_1,0.492,0.369
L1-L2_left_tlif_1,0.493,0.369
L1-L2_left_tlif_1,0.493,0.368
L1-L2_left_tlif_1,0.493,0.367
L1-L2_left_tlif_1,0.494,0.367
L1-L2_left_tlif_1,0.494,0.352
L1-L2_left_tlif_1,0.493,0.352
L1-L2_left_tlif_1,0.493,0.351
L1-L2_left_tlif_1,0.493,0.35
L1-L2_left_tlif_1,0.492,0.35
L1-L2_left_tlif_1,0.491,0.35
L1-L2_left_tlif_1,0.48,0.35
L1-L2_left_tlif_1,0.479,0.35
L1-L2_left_tlif_1,0.478,0.35
L1-L2_left_tlif_1,0.478,0.351
L1-L2_left_tlif_1,0.478,0.352
L1-L2_left_tlif_1,0.478,0.367
L1-L2_left_tlif_1,0.478,0.368
L1-L2_left_tlif_1,0.478,0.369
L1-L2_left_tlif_1,0.479,0.369
L1-L2_left_tlif_1,0.48,0.369
L1-L2_left_tlif_1,0.48,0.37
L1-L2_right_no_implant_interbody_fusion_1,0.52,0.37
L1-L2_right_no_implant_interbody_fusion_1,0.52,0.369
L1-L2_right_no_implant_interbody_fusion_1,0.521,0.369
L1-L2_right_no_implant_interbody_fusion_1,0.522,0.369
L1-L2_right_no_implant_interbody_fusion_1,0.522,0.368
L1-L2_right_no_implant_interbody_fusion_1,0.522,0.367
L1-L2_right_no_implant_interbody_fusion_1,0.522,0.352
L1-L2_right_no_implant_interbody_fusion_1,0.522,0.351
L1-L2_right_no_implant_interbody_fusion_1,0.522,0.35
L1-L2_right_no_implant_interbody_fusion_1,0.521,0.35
L1-L2_right_no_implant_interbody_fusion_1,0.52,0.35
L1-L2_right_no_implant_interbody_fusion_1,0.509,0.35
L1-L2_right_no_implant_interbody_fusion_1,0.508,0.35
L1-L2_right_no_implant_interbody_fusion_1,0.507,0.35
L1-L2_right_no_implant_interbody_fusion_1,0.507,0.351
L1-L2_right_no_implant_interbody_fusion_1,0.507,0.352
L1-L2_right_no_implant_interbody_fusion_1,0.507,0.367
L1-L2_right_no_implant_interbody_fusion_1,0.507,0.368
L1-L2_right_no_implant_interbody_fusion_1,0.507,0.369
L1-L2_right_no_implant_interbody_fusion_1,0.508,0.369
L1-L2_right_no_implant_interbody_fusion_1,0.509,0.369
L1-L2_right_no_implant_interbody_fusion_1,0.509,0.37
L1-L2_right_no_implant_interbody_fusion_1,0.52,0.37
L1-L2_right_plif_1,0.515,0.37
L1-L2_right_plif_1,0.515,0.369
L1-L2_right_plif_1,0.516,0.369
L1-L2_right_plif_1,0.517,0.369
L1-L2_right_plif_1,0.517,0.368
L1-L2_right_plif_1,0.517,0.367
L1-L2_right_plif_1,0.517,0.352
L1-L2_right_plif_1,0.517,0.351
L1-L2_right_plif_1,0.517,0.35
L1-L2_right_plif_1,0.516,0.35
L1-L2_right_plif_1,0.515,0.35
L1-L2_right_plif_1,0.505,0.35
L1-L2_right_plif_1,0.504,0.35
L1-L2_right_plif_1,0.503,0.35
L1-L2_right_plif_1,0.503,0.351
L1-L2_right_plif_1,0.503,0.352
L1-L2_right_plif_1,0.503,0.367
L1-L2_right_plif_1,0.503,0.368
L1-L2_right_plif_1,0.503,0.369
L1-L2_right_plif_1,0.504,0.369
L1-L2_right_plif_1,0.505,0.369
L1-L2_right_plif_1,0.505,0.37
L1-L2_right_plif_1,0.515,0.37
L1-L2_right_tlif_1,0.52,0.37
L1-L2_right_tlif_1,0.52,0.369
L1-L2_right_tlif_1,0.521,0.369
L1-L2_right_tlif_1,0.522,0.369
L1-L2_right_tlif_1,0.522,0.368
L1-L2_right_tlif_1,0.522,0.367
L1-L2_right_tlif_1,0.522,0.352
L1-L2_right_tlif_1,0.522,0.351
L1-L2_right_tlif_1,0.522,0.35
L1-L2_right_tlif_1,0.521,0.35
L1-L2_right_tlif_1,0.52,0.35
L1-L2_right_tlif_1,0.509,0.35
L1-L2_right_tlif_1,0.508,0.35
L1-L2_right_tlif_1,0.507,0.35
L1-L2_right_tlif_1,0.507,0.351
L1-L2_right_tlif_1,0.507,0.352
L1-L2_right_tlif_1,0.507,0.367
L1-L2_right_tlif_1,0.507,0.368
L1-L2_right_tlif_1,0.507,0.369
L1-L2_right_tlif_1,0.508,0.369
L1-L2_right_tlif_1,0.509,0.369
L1-L2_right_tlif_1,0.509,0.37
L1-L2_right_tlif_1,0.52,0.37
L1_central_intervertebral_cage_1,0.49,0.371
L1_central_intervertebral_cage_1,0.49,0.399
L1_central_intervertebral_cage_1,0.48,0.404
L1_central_intervertebral_cage_1,0.479,0.404
L1_central_intervertebral_cage_1,0.479,0.405
L1_central_intervertebral_cage_1,0.479,0.406
L1_central_intervertebral_cage_1,0.48,0.406
L1_central_intervertebral_cage_1,0.52,0.406
L1_central_intervertebral_cage_1,0.521,0.406
L1_central_intervertebral_cage_1,0.521,0.405
L1_central_intervertebral_cage_1,0.521,0.404
L1_central_intervertebral_cage_1,0.52,0.404
L1_central_intervertebral_cage_1,0.51,0.399
L1_central_intervertebral_cage_1,0.51,0.371
L1_central_intervertebral_cage_1,0.52,0.366
L1_central_intervertebral_cage_1,0.521,0.366
L1_central_intervertebral_cage_1,0.521,0.365
L1_central_intervertebral_cage_1,0.521,0.364
L1_central_intervertebral_cage_1,0.52,0.364
L1_central_intervertebral_cage_1,0.48,0.364
L1_central_intervertebral_cage_1,0.479,0.364
L1_central_intervertebral_cage_1,0.479,0.365
L1_central_intervertebral_cage_1,0.479,0.366
L1_central_intervertebral_cage_1,0.48,0.366
L1_central_intervertebral_cage_1,0.49,0.371
L2-L3_left_no_implant_interbody_fusion_1,0.475,0.332
L2-L3_left_no_implant_interbody_fusion_1,0.489,0.332
L2-L3_left_no_implant_interbody_fusion_1,0.49,0.332
L2-L3_left_no_implant_interbody_fusion_1,0.491,0.332
L2-L3_left_no_implant_interbody_fusion_1,0.491,0.331
L2-L3_left_no_implant_interbody_fusion_1,0.491,0.33
L2-L3_left_no_implant_interbody_fusion_1,0.492,0.33
L2-L3_left_no_implant_interbody_fusion_1,0.492,0.314
L2-L3_left_no_implant_interbody_fusion_1,0.491,0.314
L2-L3_left_no_implant_interbody_fusion_1,0.491,0.313
L2-L3_left_no_implant_interbody_fusion_1,0.491,0.312
L2-L3_left_no_implant_interbody_fusion_1,0.49,0.312
L2-L3_left_no_implant_interbody_fusion_1,0.489,0.312
L2-L3_left_no_implant_interbody_fusion_1,0.475,0.312
L2-L3_left_no_implant_interbody_fusion_1,0.474,0.312
L2-L3_left_no_implant_interbody_fusion_1,0.473,0.312
L2-L3_left_no_implant_interbody_fusion_1,0.473,0.313
L2-L3_left_no_implant_interbody_fusion_1,0.473,0.314
L2-L3_left_no_implant_interbody_fusion_1,0.472,0.314
L2-L3_left_no_implant_interbody_fusion_1,0.472,0.33
L2-L3_left_no_implant_interbody_fusion_1,0.473,0.33
L2-L3_left_no_implant_interbody_fusion_1,0.473,0.331
L2-L3_left_no_implant_interbody_fusion_1,0.473,0.332
L2-L3_left_no_implant_interbody_fusion_1,0.474,0.332
L2-L3_left_no_implant_interbody_fusion_1,0.475,0.332
L2-L3_left_plif_1,0.485,0.332
L2-L3_left_plif_1,0.495,0.332
L2-L3_left_plif_1,0.496,0.332
L2-L3_left_plif_1,0.497,0.332
L2-L3_left_plif_1,0.497,0.331
L2-L3_left_plif_1,0.497,0.33
L2-L3_left_plif_1,0.498,0.33
L2-L3_left_plif_1,0.498,0.314
L2-L3_left_plif_1,0.497,0.314
L2-L3_left_plif_1,0.497,0.313
L2-L3_left_plif_1,0.497,0.312
L2-L3_left_plif_1,0.496,0.312
L2-L3_left_plif_1,0.495,0.312
L2-L3_left_plif_1,0.485,0.312
L2-L3_left_plif_1,0.484,0.312
L2-L3_left_plif_1,0.483,0.312
L2-L3_left_plif_1,0.483,0.313
L2-L3_left_plif_1,0.483,0.314
L2-L3_left_plif_1,0.482,0.314
L2-L3_left_plif_1,0.482,0.33
L2-L3_left_plif_1,0.483,0.33
L2-L3_left_plif_1,0.483,0.331
L2-L3_left_plif_1,0.483,0.332
L2-L3_left_plif_1,0.484,0.332
L2-L3_left_plif_1,0.485,0.332
L2-L3_left_tlif_1,0.475,0.332
L2-L3_left_tlif_1,0.489,0.332
L2-L3_left_tlif_1,0.49,0.332
L2-L3_left_tlif_1,0.491,0.332
L2-L3_left_tlif_1,0.491,0.331
L2-L3_left_tlif_1,0.491,0.33
L2-L3_left_tlif_1,0.492,0.33
L2-L3_left_tlif_1,0.492,0.314
L2-L3_left_tlif_1,0.491,0.314
L2-L3_left_tlif_1,0.491,0.313
L2-L3_left_tlif_1,0.491,0.312
L2-L3_left_tlif_1,0.49,0.312
L2-L3_left_tlif_1,0.489,0.312
L2-L3_left_tlif_1,0.475,0.312
L2-L3_left_tlif_1,0.474,0.312
L2-L3_left_tlif_1,0.473,0.312
L2-L3_left_tlif_1,0.473,0.313
L2-L3_left_tlif_1,0.473,0.314
L2-L3_left_tlif_1,0.472,0.314
L2-L3_left_tlif_1,0.472,0.33
L2-L3_left_tlif_1,0.473,0.33
L2-L3_left_tlif_1,0.473,0.331
L2-L3_left_tlif_1,0.473,0.332
L2-L3_left_tlif_1,0.474,0.332
L2-L3_left_tlif_1,0.475,0.332
L2-L3_right_no_implant_interbody_fusion_1,0.525,0.332
L2-L3_right_no_implant_interbody_fusion_1,0.526,0.332
L2-L3_right_no_implant_interbody_fusion_1,0.527,0.332
L2-L3_right_no_implant_interbody_fusion_1,0.527,0.331
L2-L3_right_no_implant_interbody_fusion_1,0.527,0.33
L2-L3_right_no_implant_interbody_fusion_1,0.527,0.314
L2-L3_right_no_implant_interbody_fusion_1,0.527,0.313
L2-L3_right_no_implant_interbody_fusion_1,0.527,0.312
L2-L3_right_no_implant_interbody_fusion_1,0.526,0.312
L2-L3_right_no_implant_interbody_fusion_1,0.525,0.312
L2-L3_right_no_implant_interbody_fusion_1,0.511,0.312
L2-L3_right_no_implant_interbody_fusion_1,0.51,0.312
L2-L3_right_no_implant_interbody_fusion_1,0.509,0.312
L2-L3_right_no_implant_interbody_fusion_1,0.509,0.313
L2-L3_right_no_implant_interbody_fusion_1,0.509,0.314
L2-L3_right_no_implant_interbody_fusion_1,0.509,0.33
L2-L3_right_no_implant_interbody_fusion_1,0.509,0.331
L2-L3_right_no_implant_interbody_fusion_1,0.509,0.332
L2-L3_right_no_implant_interbody_fusion_1,0.51,0.332
L2-L3_right_no_implant_interbody_fusion_1,0.511,0.332
L2-L3_right_no_implant_interbody_fusion_1,0.525,0.332
L2-L3_right_plif_1,0.515,0.332
L2-L3_right_plif_1,0.516,0.332
L2-L3_right_plif_1,0.517,0.332
L2-L3_right_plif_1,0.517,0.331
L2-L3_right_plif_1,0.517,0.33
L2-L3_right_plif_1,0.517,0.314
L2-L3_right_plif_1,0.517,0.313
L2-L3_right_plif_1,0.517,0.312
L2-L3_right_plif_1,0.516,0.312
L2-L3_right_plif_1,0.515,0.312
L2-L3_right_plif_1,0.505,0.312
L2-L3_right_plif_1,0.504,0.312
L2-L3_right_plif_1,0.503,0.312
L2-L3_right_plif_1,0.503,0.313
L2-L3_right_plif_1,0.503,0.314
L2-L3_right_plif_1,0.503,0.33
L2-L3_right_plif_1,0.503,0.331
L2-L3_right_plif_1,0.503,0.332
L2-L3_right_plif_1,0.504,0.332
L2-L3_right_plif_1,0.505,0.332
L2-L3_right_plif_1,0.515,0.332
L2-L3_right_tlif_1,0.525,0.332
L2-L3_right_tlif_1,0.526,0.332
L2-L3_right_tlif_1,0.527,0.332
L2-L3_right_tlif_1,0.527,0.331
L2-L3_right_tlif_1,0.527,0.33
L2-L3_right_tlif_1,0.527,0.314
L2-L3_right_tlif_1,0.527,0.313
L2-L3_right_tlif_1,0.527,0.312
L2-L3_right_tlif_1,0.526,0.312
L2-L3_right_tlif_1,0.525,0.312
L2-L3_right_tlif_1,0.511,0.312
L2-L3_right_tlif_1,0.51,0.312
L2-L3_right_tlif_1,0.509,0.312
L2-L3_right_tlif_1,0.509,0.313
L2-L3_right_tlif_1,0.509,0.314
L2-L3_right_tlif_1,0.509,0.33
L2-L3_right_tlif_1,0.509,0.331
L2-L3_right_tlif_1,0.509,0.332
L2-L3_right_tlif_1,0.51,0.332
L2-L3_right_tlif_1,0.511,0.332
L2-L3_right_tlif_1,0.525,0.332
L2_central_intervertebral_cage_1,0.488,0.331
L2_central_intervertebral_cage_1,0.488,0.359
L2_central_intervertebral_cage_1,0.475,0.364
L2_central_intervertebral_cage_1,0.474,0.364
L2_central_intervertebral_cage_1,0.474,0.365
L2_central_intervertebral_cage_1,0.474,0.366
L2_central_intervertebral_cage_1,0.475,0.366
L2_central_intervertebral_cage_1,0.525,0.366
L2_central_intervertebral_cage_1,0.526,0.366
L2_central_intervertebral_cage_1,0.526,0.365
L2_central_intervertebral_cage_1,0.526,0.364
L2_central_intervertebral_cage_1,0.525,0.364
L2_central_intervertebral_cage_1,0.512,0.359
L2_central_intervertebral_cage_1,0.512,0.331
L2_central_intervertebral_cage_1,0.525,0.326
L2_central_intervertebral_cage_1,0.526,0.326
L2_central_intervertebral_cage_1,0.526,0.325
L2_central_intervertebral_cage_1,0.526,0.324
L2_central_intervertebral_cage_1,0.525,0.324
L2_central_intervertebral_cage_1,0.475,0.324
L2_central_intervertebral_cage_1,0.474,0.324
L2_central_intervertebral_cage_1,0.474,0.325
L2_central_intervertebral_cage_1,0.474,0.326
L2_central_intervertebral_cage_1,0.475,0.326
L2_central_intervertebral_cage_1,0.488,0.331
L3-L4_left_no_implant_interbody_fusion_1,0.471,0.294
L3-L4_left_no_implant_interbody_fusion_1,0.486,0.294
L3-L4_left_no_implant_interbody_fusion_1,0.486,0.293
L3-L4_left_no_implant_interbody_fusion_1,0.487,0.293
L3-L4_left_no_implant_interbody_fusion_1,0.488,0.293
L3-L4_left_no_implant_interbody_fusion_1,0.488,0.292
L3-L4_left_no_implant_interbody_fusion_1,0.488,0.291
L3-L4_left_no_implant_interbody_fusion_1,0.488,0.278
L3-L4_left_no_implant_interbody_fusion_1,0.488,0.277
L3-L4_left_no_implant_interbody_fusion_1,0.488,0.276
L3-L4_left_no_implant_interbody_fusion_1,0.487,0.276
L3-L4_left_no_implant_interbody_fusion_1,0.486,0.276
L3-L4_left_no_implant_interbody_fusion_1,0.471,0.276
L3-L4_left_no_implant_interbody_fusion_1,0.47,0.276
L3-L4_left_no_implant_interbody_fusion_1,0.469,0.276
L3-L4_left_no_implant_interbody_fusion_1,0.469,0.277
L3-L4_left_no_implant_interbody_fusion_1,0.469,0.278
L3-L4_left_no_implant_interbody_fusion_1,0.468,0.278
L3-L4_left_no_implant_interbody_fusion_1,0.468,0.291
L3-L4_left_no_implant_interbody_fusion_1,0.469,0.291
L3-L4_left_no_implant_interbody_fusion_1,0.469,0.292
L3-L4_left_no_implant_interbody_fusion_1,0.469,0.293
L3-L4_left_no_implant_interbody_fusion_1,0.47,0.293
L3-L4_left_no_implant_interbody_fusion_1,0.471,0.293
L3-L4_left_no_implant_interbody_fusion_1,0.471,0.294
L3-L4_left_plif_1,0.485,0.294
L3-L4_left_plif_1,0.495,0.294
L3-L4_left_plif_1,0.495,0.293
L3-L4_left_plif_1,0.496,0.293
L3-L4_left_plif_1,0.497,0.293
L3-L4_left_plif_1,0.497,0.292
L3-L4_left_plif_1,0.497,0.291
L3-L4_left_plif_1,0.498,0.291
L3-L4_left_plif_1,0.498,0.278
L3-L4_left_plif_1,0.497,0.278
L3-L4_left_plif_1,0.497,0.277
L3-L4_left_plif_1,0.497,0.276
L3-L4_left_plif_1,0.496,0.276
L3-L4_left_plif_1,0.495,0.276
L3-L4_left_plif_1,0.485,0.276
L3-L4_left_plif_1,0.484,0.276
L3-L4_left_plif_1,0.483,0.276
L3-L4_left_plif_1,0.483,0.277
L3-L4_left_plif_1,0.483,0.278
L3-L4_left_plif_1,0.482,0.278
L3-L4_left_plif_1,0.482,0.291
L3-L4_left_plif_1,0.483,0.291
L3-L4_left_plif_1,0.483,0.292
L3-L4_left_plif_1,0.483,0.293
L3-L4_left_plif_1,0.484,0.293
L3-L4_left_plif_1,0.485,0.293
L3-L4_left_plif_1,0.485,0.294
L3-L4_left_tlif_1,0.471,0.294
L3-L4_left_tlif_1,0.486,0.294
L3-L4_left_tlif_1,0.486,0.293
L3-L4_left_tlif_1,0.487,0.293
L3-L4_left_tlif_1,0.488,0.293
L3-L4_left_tlif_1,0.488,0.292
L3-L4_left_tlif_1,0.488,0.291
L3-L4_left_tlif_1,0.488,0.278
L3-L4_left_tlif_1,0.488,0.277
L3-L4_left_tlif_1,0.488,0.276
L3-L4_left_tlif_1,0.487,0.276
L3-L4_left_tlif_1,0.486,0.276
L3-L4_left_tlif_1,0.471,0.276
L3-L4_left_tlif_1,0.47,0.276
L3-L4_left_tlif_1,0.469,0.276
L3-L4_left_tlif_1,0.469,0.277
L3-L4_left_tlif_1,0.469,0.278
L3-L4_left_tlif_1,0.468,0.278
L3-L4_left_tlif_1,0.468,0.291
L3-L4_left_tlif_1,0.469,0.291
L3-L4_left_tlif_1,0.469,0.292
L3-L4_left_tlif_1,0.469,0.293
L3-L4_left_tlif_1,0.47,0.293
L3-L4_left_tlif_1,0.471,0.293
L3-L4_left_tlif_1,0.471,0.294
L3-L4_right_no_implant_interbody_fusion_1,0.529,0.294
L3-L4_right_no_implant_interbody_fusion_1,0.529,0.293
L3-L4_right_no_implant_interbody_fusion_1,0.53,0.293
L3-L4_right_no_implant_interbody_fusion_1,0.531,0.293
L3-L4_right_no_implant_interbody_fusion_1,0.531,0.292
L3-L4_right_no_implant_interbody_fusion_1,0.531,0.291
L3-L4_right_no_implant_interbody_fusion_1,0.531,0.278
L3-L4_right_no_implant_interbody_fusion_1,0.531,0.277
L3-L4_right_no_implant_interbody_fusion_1,0.531,0.276
L3-L4_right_no_implant_interbody_fusion_1,0.53,0.276
L3-L4_right_no_implant_interbody_fusion_1,0.529,0.276
L3-L4_right_no_implant_interbody_fusion_1,0.514,0.276
L3-L4_right_no_implant_interbody_fusion_1,0.513,0.276
L3-L4_right_no_implant_interbody_fusion_1,0.512,0.276
L3-L4_right_no_implant_interbody_fusion_1,0.512,0.277
L3-L4_right_no_implant_interbody_fusion_1,0.512,0.278
L3-L4_right_no_implant_interbody_fusion_1,0.512,0.291
L3-L4_right_no_implant_interbody_fusion_1,0.512,0.292
L3-L4_right_no_implant_interbody_fusion_1,0.512,0.293
L3-L4_right_no_implant_interbody_fusion_1,0.513,0.293
L3-L4_right_no_implant_interbody_fusion_1,0.514,0.293
L3-L4_right_no_implant_interbody_fusion_1,0.514,0.294
L3-L4_right_no_implant_interbody_fusion_1,0.529,0.294
L3-L4_right_plif_1,0.515,0.294
L3-L4_right_plif_1,0.515,0.293
L3-L4_right_plif_1,0.516,0.293
L3-L4_right_plif_1,0.517,0.293
L3-L4_right_plif_1,0.517,0.292
L3-L4_right_plif_1,0.517,0.291
L3-L4_right_plif_1,0.517,0.278
L3-L4_right_plif_1,0.517,0.277
L3-L4_right_plif_1,0.517,0.276
L3-L4_right_plif_1,0.516,0.276
L3-L4_right_plif_1,0.515,0.276
L3-L4_right_plif_1,0.505,0.276
L3-L4_right_plif_1,0.504,0.276
L3-L4_right_plif_1,0.503,0.276
L3-L4_right_plif_1,0.503,0.277
L3-L4_right_plif_1,0.503,0.278
L3-L4_right_plif_1,0.503,0.291
L3-L4_right_plif_1,0.503,0.292
L3-L4_right_plif_1,0.503,0.293
L3-L4_right_plif_1,0.504,0.293
L3-L4_right_plif_1,0.505,0.293
L3-L4_right_plif_1,0.505,0.294
L3-L4_right_plif_1,0.515,0.294
L3-L4_right_tlif_1,0.529,0.294
L3-L4_right_tlif_1,0.529,0.293
L3-L4_right_tlif_1,0.53,0.293
L3-L4_right_tlif_1,0.531,0.293
L3-L4_right_tlif_1,0.531,0.292
L3-L4_right_tlif_1,0.531,0.291
L3-L4_right_tlif_1,0.531,0.278
L3-L4_right_tlif_1,0.531,0.277
L3-L4_right_tlif_1,0.531,0.276
L3-L4_right_tlif_1,0.53,0.276
L3-L4_right_tlif_1,0.529,0.276
L3-L4_right_tlif_1,0.514,0.276
L3-L4_right_tlif_1,0.513,0.276
L3-L4_right_tlif_1,0.512,0.276
L3-L4_right_tlif_1,0.512,0.277
L3-L4_right_tlif_1,0.512,0.278
L3-L4_right_tlif_1,0.512,0.291
L3-L4_right_tlif_1,0.512,0.292
L3-L4_right_tlif_1,0.512,0.293
L3-L4_right_tlif_1,0.513,0.293
L3-L4_right_tlif_1,0.514,0.293
L3-L4_right_tlif_1,0.514,0.294
L3-L4_right_tlif_1,0.529,0.294
L3_central_intervertebral_cage_1,0.485,0.291
L3_central_intervertebral_cage_1,0.485,0.319
L3_central_intervertebral_cage_1,0.471,0.324
L3_central_intervertebral_cage_1,0.47,0.324
L3_central_intervertebral_cage_1,0.47,0.325
L3_central_intervertebral_cage_1,0.47,0.326
L3_central_intervertebral_cage_1,0.471,0.326
L3_central_intervertebral_cage_1,0.529,0.326
L3_central_intervertebral_cage_1,0.53,0.326
L3_central_intervertebral_cage_1,0.53,0.325
L3_central_intervertebral_cage_1,0.53,0.324
L3_central_intervertebral_cage_1,0.529,0.324
L3_central_intervertebral_cage_1,0.515,0.319
L3_central_intervertebral_cage_1,0.515,0.291
L3_central_intervertebral_cage_1,0.529,0.286
L3_central_intervertebral_cage_1,0.53,0.286
L3_central_intervertebral_cage_1,0.53,0.285
L3_central_intervertebral_cage_1,0.53,0.284
L3_central_intervertebral_cage_1,0.529,0.284
L3_central_intervertebral_cage_1,0.471,0.284
L3_central_intervertebral_cage_1,0.47,0.284
L3_central_intervertebral_cage_1,0.47,0.285
L3_central_intervertebral_cage_1,0.47,0.286
L3_central_intervertebral_cage_1,0.471,0.286
L3_central_intervertebral_cage_1,0.485,0.291
L4-L5_left_no_implant_interbody_fusion_1,0.473,0.254
L4-L5_left_no_implant_interbody_fusion_1,0.487,0.254
L4-L5_left_no_implant_interbody_fusion_1,0.488,0.254
L4-L5_left_no_implant_interbody_fusion_1,0.489,0.254
L4-L5_left_no_implant_interbody_fusion_1,0.489,0.253
L4-L5_left_no_implant_interbody_fusion_1,0.489,0.252
L4-L5_left_no_implant_interbody_fusion_1,0.49,0.252
L4-L5_left_no_implant_interbody_fusion_1,0.49,0.241
L4-L5_left_no_implant_interbody_fusion_1,0.489,0.241
L4-L5_left_no_implant_interbody_fusion_1,0.489,0.24
L4-L5_left_no_implant_interbody_fusion_1,0.489,0.239
L4-L5_left_no_implant_interbody_fusion_1,0.488,0.239
L4-L5_left_no_implant_interbody_fusion_1,0.487,0.239
L4-L5_left_no_implant_interbody_fusion_1,0.487,0.238
L4-L5_left_no_implant_interbody_fusion_1,0.473,0.238
L4-L5_left_no_implant_interbody_fusion_1,0.473,0.239
L4-L5_left_no_implant_interbody_fusion_1,0.472,0.239
L4-L5_left_no_implant_interbody_fusion_1,0.471,0.239
L4-L5_left_no_implant_interbody_fusion_1,0.471,0.24
L4-L5_left_no_implant_interbody_fusion_1,0.471,0.241
L4-L5_left_no_implant_interbody_fusion_1,0.47,0.241
L4-L5_left_no_implant_interbody_fusion_1,0.47,0.252
L4-L5_left_no_implant_interbody_fusion_1,0.471,0.252
L4-L5_left_no_implant_interbody_fusion_1,0.471,0.253
L4-L5_left_no_implant_interbody_fusion_1,0.471,0.254
L4-L5_left_no_implant_interbody_fusion_1,0.472,0.254
L4-L5_left_no_implant_interbody_fusion_1,0.473,0.254
L4-L5_left_plif_1,0.485,0.254
L4-L5_left_plif_1,0.495,0.254
L4-L5_left_plif_1,0.496,0.254
L4-L5_left_plif_1,0.497,0.254
L4-L5_left_plif_1,0.497,0.253
L4-L5_left_plif_1,0.497,0.252
L4-L5_left_plif_1,0.498,0.252
L4-L5_left_plif_1,0.498,0.241
L4-L5_left_plif_1,0.497,0.241
L4-L5_left_plif_1,0.497,0.24
L4-L5_left_plif_1,0.497,0.239
L4-L5_left_plif_1,0.496,0.239
L4-L5_left_plif_1,0.495,0.239
L4-L5_left_plif_1,0.495,0.238
L4-L5_left_plif_1,0.485,0.238
L4-L5_left_plif_1,0.485,0.239
L4-L5_left_plif_1,0.484,0.239
L4-L5_left_plif_1,0.483,0.239
L4-L5_left_plif_1,0.483,0.24
L4-L5_left_plif_1,0.483,0.241
L4-L5_left_plif_1,0.482,0.241
L4-L5_left_plif_1,0.482,0.252
L4-L5_left_plif_1,0.483,0.252
L4-L5_left_plif_1,0.483,0.253
L4-L5_left_plif_1,0.483,0.254
L4-L5_left_plif_1,0.484,0.254
L4-L5_left_plif_1,0.485,0.254
L4-L5_left_tlif_1,0.473,0.254
L4-L5_left_tlif_1,0.487,0.254
L4-L5_left_tlif_1,0.488,0.254
L4-L5_left_tlif_1,0.489,0.254
L4-L5_left_tlif_1,0.489,0.253
L4-L5_left_tlif_1,0.489,0.252
L4-L5_left_tlif_1,0.49,0.252
L4-L5_left_tlif_1,0.49,0.241
